Zip Code Name,Territory: ID,Territory: Territory Name,Territory Role,
71261,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71263,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71264,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71266,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71268,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71269,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71270,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71272,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71273,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71275,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71276,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71277,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71279,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71280,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71281,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71282,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71284,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71286,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71291,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71292,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71294,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71295,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71301,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71302,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71303,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71306,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75121,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75123,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75124,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75125,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75126,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75127,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75132,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75134,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75135,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75137,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75138,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75140,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75211,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75212,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75214,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75215,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75216,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75217,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75218,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75219,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75220,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75221,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75222,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75223,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75224,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75225,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75226,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75227,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75228,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75229,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75230,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75231,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75232,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75233,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75234,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75235,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75236,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75237,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75238,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75240,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78159,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78160,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78161,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78162,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78163,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78164,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78201,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78202,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78203,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78204,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78205,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78206,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78207,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78208,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78209,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78210,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78156,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78219,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78220,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78221,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78222,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78223,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78224,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78225,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71722,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71724,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71725,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71726,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71728,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71730,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71731,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71740,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74944,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74945,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71721,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75042,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75043,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75044,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75045,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75046,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75047,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75048,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75049,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75050,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75051,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75052,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75053,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75054,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75056,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75057,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75142,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75143,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75144,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75146,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75147,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75148,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75149,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75150,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75151,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75152,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75153,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75154,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75155,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75156,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75157,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75158,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75159,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75160,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75161,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75141,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78070,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78071,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78072,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78073,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78074,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78075,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78076,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78101,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78102,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78104,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78107,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78108,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78109,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78111,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78112,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78113,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78211,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78212,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78213,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78214,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78215,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78216,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78217,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78218,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78288,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78289,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78291,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78292,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78293,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78294,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78295,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78296,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78297,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78298,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78114,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78115,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78116,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78117,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78118,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78119,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78121,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78122,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78123,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78124,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78125,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78130,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78131,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78132,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78133,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78135,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78140,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75241,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78027,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78028,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78029,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78039,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78040,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78041,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78042,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78043,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78044,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78045,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78046,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78050,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78052,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78054,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78055,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78056,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78057,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78058,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78059,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78060,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78226,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78227,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78228,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78229,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78230,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78231,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78232,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78233,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71307,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71309,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71315,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71316,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71320,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71322,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71323,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71324,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78141,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78142,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78143,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78144,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78145,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78146,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78147,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78148,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78150,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78151,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78152,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78154,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78155,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71325,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71326,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71327,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71328,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71329,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71330,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71331,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71333,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71334,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71336,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71339,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71340,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71341,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71342,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71343,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71345,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71346,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71348,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71350,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71351,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71353,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71354,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71355,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71356,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71357,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71358,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71359,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71360,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71361,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71362,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71363,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71365,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71366,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71367,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71368,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71369,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71371,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71373,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71375,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71377,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74947,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74948,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74949,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74951,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74953,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74954,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74955,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74956,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74957,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74959,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74960,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74962,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74963,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74964,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74965,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74966,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75001,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75002,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75006,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75007,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
74946,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75009,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75010,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75011,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75013,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75014,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75015,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75016,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75017,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71378,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71401,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71403,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71404,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71405,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71406,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71407,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71409,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71410,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71411,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71414,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71415,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71416,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71417,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71418,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71419,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71422,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71423,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71424,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71425,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71426,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71427,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71428,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71429,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71430,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71431,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71432,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71433,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71434,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71435,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71438,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71439,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71440,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71441,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71443,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71446,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71447,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71448,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71449,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
71450,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75058,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75060,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75061,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75062,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75063,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75065,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75067,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75068,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75070,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75071,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75074,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75075,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75076,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75077,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75069,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75078,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75080,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75081,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75082,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75083,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75085,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75086,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75087,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75088,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75089,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
75090,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78234,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78235,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78236,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78237,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78238,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78239,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78240,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78241,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78242,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78243,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78244,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78245,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78246,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78247,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78248,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78249,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78250,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78251,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78252,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78253,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78254,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78255,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78256,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78257,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78258,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78259,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
78260,a003600000IBbnC,RM - KS/OK/AR/LA/TX,RM,
